<TICKER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ROSN;20.04.2022;0;388.0000000;399.3000000;375.0000000;391.0000000;2922953
ROSN;21.04.2022;0;393.3000000;398.7000000;385.0500000;388.0000000;1848019
ROSN;22.04.2022;0;389.1000000;407.3000000;385.7000000;397.3500000;2553263
ROSN;25.04.2022;0;396.7000000;397.0000000;387.7500000;388.5000000;1432689
ROSN;26.04.2022;0;389.9500000;400.9500000;389.5500000;391.0000000;3063368
ROSN;27.04.2022;0;394.3500000;409.9000000;390.7000000;397.9500000;3422606
ROSN;28.04.2022;0;399.3500000;404.8000000;392.1500000;400.0000000;2661526
ROSN;29.04.2022;0;398.1000000;409.9000000;397.0500000;409.0000000;2908983
ROSN;04.05.2022;0;410.0500000;414.8500000;394.6000000;396.2000000;1740542
ROSN;05.05.2022;0;397.2000000;403.0500000;396.8000000;397.0000000;869091
ROSN;06.05.2022;0;395.8000000;398.4000000;391.0000000;392.3000000;829676
ROSN;11.05.2022;0;393.5000000;396.3500000;388.6000000;391.5500000;987864
ROSN;12.05.2022;0;391.5500000;393.2500000;370.5000000;375.0000000;2160058
ROSN;13.05.2022;0;379.0000000;379.0000000;367.5000000;374.9500000;940034
ROSN;16.05.2022;0;374.9500000;383.0000000;374.0000000;378.8000000;1391245
ROSN;17.05.2022;0;382.9000000;395.4000000;381.1000000;394.7000000;2135854
ROSN;18.05.2022;0;397.4500000;406.0000000;395.7000000;404.0000000;2417912
ROSN;19.05.2022;0;402.9000000;405.9500000;395.1500000;399.6000000;906641
ROSN;20.05.2022;0;400.3500000;402.7000000;380.3000000;384.2500000;2036082
ROSN;23.05.2022;0;384.2500000;389.0000000;365.0000000;367.0500000;2574290
ROSN;24.05.2022;0;366.8500000;367.0000000;350.0000000;359.2000000;3587892
ROSN;25.05.2022;0;362.1500000;382.0000000;356.5000000;378.0000000;3703265
ROSN;26.05.2022;0;383.5500000;392.5500000;375.7000000;391.7000000;4912042
ROSN;27.05.2022;0;393.9500000;408.3000000;385.1500000;401.5000000;6106650
ROSN;30.05.2022;0;407.0500000;414.5000000;381.7500000;385.1000000;6965693
ROSN;31.05.2022;0;385.5500000;386.7000000;375.1500000;377.0000000;2615630
ROSN;01.06.2022;0;374.3500000;380.3500000;371.0000000;375.9500000;1984344
ROSN;02.06.2022;0;375.4000000;378.7000000;368.0000000;368.7500000;2216202
ROSN;03.06.2022;0;369.9500000;371.4500000;360.0000000;365.4500000;2198488
ROSN;06.06.2022;0;368.5500000;373.9000000;364.1000000;368.8000000;2844787
ROSN;07.06.2022;0;368.8000000;369.0000000;362.0500000;366.5500000;2149852
ROSN;08.06.2022;0;367.1000000;375.0000000;367.0000000;372.8500000;2236115
ROSN;09.06.2022;0;376.0000000;378.3000000;367.2500000;373.2500000;1803116
ROSN;10.06.2022;0;372.0000000;374.6000000;368.1000000;369.5000000;1493272
ROSN;14.06.2022;0;369.7000000;373.6000000;366.0000000;371.6000000;1515280
ROSN;15.06.2022;0;372.0500000;376.0500000;370.4000000;375.6500000;2355241
ROSN;16.06.2022;0;376.8000000;389.8000000;375.3500000;383.0000000;5980522
ROSN;17.06.2022;0;383.9500000;386.6500000;379.0000000;384.4500000;2393559
ROSN;20.06.2022;0;382.3000000;389.8000000;382.1000000;389.8000000;2156915
ROSN;21.06.2022;0;389.2000000;391.9000000;381.1000000;381.3000000;2809222
ROSN;22.06.2022;0;380.1500000;380.8000000;371.0500000;377.6000000;2693525
ROSN;23.06.2022;0;377.8500000;381.8500000;375.0000000;378.4000000;2266540
ROSN;24.06.2022;0;377.9000000;378.7000000;373.8000000;377.0000000;1491968
ROSN;27.06.2022;0;377.0000000;378.7500000;372.6000000;376.6500000;1274645
ROSN;28.06.2022;0;377.1000000;385.2000000;373.5500000;381.8500000;2959978
ROSN;29.06.2022;0;381.9500000;386.5000000;374.2500000;384.2000000;2922665
ROSN;30.06.2022;0;386.1000000;387.3500000;348.0500000;362.2500000;9739420
ROSN;01.07.2022;0;391.8500000;393.7000000;373.7500000;375.1500000;6666138
ROSN;04.07.2022;0;376.8500000;380.3500000;367.5000000;371.6000000;2460916
ROSN;05.07.2022;0;372.5000000;377.1500000;365.0500000;371.5000000;2645980
ROSN;06.07.2022;0;371.6000000;378.7000000;368.4000000;369.6500000;2481350
ROSN;07.07.2022;0;370.2000000;372.8000000;363.1000000;364.9500000;3717260
ROSN;08.07.2022;0;344.0000000;356.5000000;343.0500000;351.2000000;5583443
ROSN;11.07.2022;0;352.5500000;355.9000000;343.0500000;343.8000000;2394359
ROSN;12.07.2022;0;342.8500000;342.9000000;327.6000000;333.5000000;3576808
ROSN;13.07.2022;0;334.1000000;335.4500000;317.1000000;321.0000000;3985846
ROSN;14.07.2022;0;320.0000000;324.7500000;311.5000000;315.4500000;3524456
ROSN;15.07.2022;0;316.7500000;332.5000000;314.0500000;330.5000000;3847696
ROSN;18.07.2022;0;334.1500000;334.5500000;322.2000000;326.0000000;2760087
ROSN;19.07.2022;0;325.9000000;327.2000000;316.2500000;320.7500000;1953143
ROSN;20.07.2022;0;322.1500000;333.7500000;319.6500000;330.0000000;3145115
ROSN;21.07.2022;0;330.2500000;332.9000000;318.5500000;328.2000000;2399635
ROSN;22.07.2022;0;329.4000000;341.4500000;328.5000000;340.0000000;3929627
ROSN;25.07.2022;0;339.0000000;342.2000000;335.0000000;336.6000000;2013698
ROSN;26.07.2022;0;339.5000000;347.0000000;338.0500000;347.0000000;2843250
ROSN;27.07.2022;0;347.0000000;352.5000000;345.0500000;348.7000000;2811572
ROSN;28.07.2022;0;349.4500000;351.6500000;340.2000000;344.3000000;2275177
ROSN;29.07.2022;0;343.5500000;354.5500000;341.7000000;353.0000000;4175426
ROSN;01.08.2022;0;354.2000000;354.4500000;345.4000000;348.0000000;4261483
ROSN;02.08.2022;0;346.5000000;347.9500000;334.0000000;335.8000000;3330843
ROSN;03.08.2022;0;336.8000000;338.9500000;329.0000000;330.2500000;2719183
ROSN;04.08.2022;0;330.2000000;330.3000000;323.0000000;324.6000000;2346079
ROSN;05.08.2022;0;325.3500000;327.0000000;316.1000000;322.7000000;3255246
ROSN;08.08.2022;0;331.5000000;332.7000000;324.2500000;327.3500000;2629447
ROSN;09.08.2022;0;327.4000000;340.3000000;324.1000000;339.6500000;2738993
ROSN;10.08.2022;0;339.9500000;340.7000000;335.0000000;339.5000000;2081531
ROSN;11.08.2022;0;341.1500000;342.8000000;333.0000000;333.0000000;2529858
ROSN;12.08.2022;0;332.8000000;337.3000000;330.6500000;336.2000000;1376997
ROSN;15.08.2022;0;335.9000000;338.0000000;332.5500000;335.9000000;1562737
ROSN;16.08.2022;0;337.0000000;349.4500000;335.6500000;348.0000000;4026238
ROSN;17.08.2022;0;348.9500000;351.0000000;342.8500000;344.1000000;2324271
ROSN;18.08.2022;0;344.0000000;347.4500000;341.6000000;346.4000000;1564580
ROSN;19.08.2022;0;346.3500000;347.1500000;343.1500000;344.8000000;1066531
ROSN;22.08.2022;0;344.4000000;349.6000000;343.6000000;349.6000000;1992519
ROSN;23.08.2022;0;349.0000000;356.3000000;347.1500000;356.0000000;3345305
ROSN;24.08.2022;0;356.6000000;359.4500000;356.0000000;358.2000000;2530264
ROSN;25.08.2022;0;358.8500000;360.0000000;353.2000000;355.6000000;2184378
ROSN;26.08.2022;0;356.2500000;361.9000000;354.4500000;361.5000000;1570917
ROSN;29.08.2022;0;361.7500000;368.9500000;361.1000000;367.3000000;2618097
ROSN;30.08.2022;0;367.7000000;370.0000000;360.5000000;361.3000000;3832323
ROSN;31.08.2022;0;372.0000000;381.4000000;364.5000000;368.0000000;5308646
ROSN;01.09.2022;0;368.0000000;374.0000000;361.8000000;373.5000000;5054994
ROSN;02.09.2022;0;375.0500000;389.9500000;373.5000000;385.1000000;8632583
ROSN;05.09.2022;0;386.5000000;387.7500000;372.0000000;385.1000000;4103293
ROSN;06.09.2022;0;384.9000000;385.8500000;362.0000000;375.7000000;8055908
ROSN;07.09.2022;0;374.9000000;382.8500000;368.0000000;375.9500000;5268899
ROSN;08.09.2022;0;375.0000000;376.0000000;368.2500000;374.4000000;2755050
ROSN;09.09.2022;0;375.1000000;378.8000000;371.5500000;378.0000000;3844883
ROSN;12.09.2022;0;377.5000000;383.7500000;374.7000000;379.4000000;3690272
ROSN;13.09.2022;0;380.7500000;381.2500000;372.0500000;373.4000000;2617199
ROSN;14.09.2022;0;373.0000000;377.5000000;366.9000000;375.7500000;3974919
ROSN;15.09.2022;0;377.0000000;382.9000000;364.0000000;367.3000000;14038205
ROSN;16.09.2022;0;367.2000000;367.2000000;358.3000000;359.0500000;7936431
ROSN;19.09.2022;0;356.9500000;362.9000000;355.1000000;358.2500000;3368523
ROSN;20.09.2022;0;356.7000000;357.8000000;313.0500000;330.9000000;18176875
ROSN;21.09.2022;0;288.0000000;323.6000000;278.2000000;312.5500000;12375456
ROSN;22.09.2022;0;312.5500000;323.5000000;309.6000000;315.5000000;6830775
ROSN;23.09.2022;0;315.5000000;315.5500000;293.0500000;296.7000000;8325513
ROSN;26.09.2022;0;289.9500000;289.9500000;252.2000000;257.9000000;14870275
ROSN;27.09.2022;0;263.1000000;270.5500000;255.0000000;266.9500000;9501928
ROSN;28.09.2022;0;265.9000000;272.0000000;257.5500000;263.0000000;6308755
ROSN;29.09.2022;0;262.9500000;266.4500000;249.5000000;256.0500000;8565457
ROSN;30.09.2022;0;258.0500000;269.9000000;245.6500000;264.0500000;9066974
ROSN;03.10.2022;0;266.3000000;287.9000000;265.2500000;287.9000000;8551298
ROSN;04.10.2022;0;289.9000000;292.3000000;276.2000000;283.7500000;8373023
ROSN;05.10.2022;0;283.3000000;289.3500000;265.1000000;283.0000000;13128938
ROSN;06.10.2022;0;285.0000000;295.9500000;281.6500000;286.8000000;8274505
ROSN;07.10.2022;0;285.8500000;287.2000000;268.5000000;269.0000000;8090116
ROSN;10.10.2022;0;259.1000000;279.0000000;259.0500000;277.8500000;8342785
ROSN;11.10.2022;0;278.2000000;288.0000000;276.2000000;287.3000000;4617571
ROSN;12.10.2022;0;288.3000000;294.2000000;281.0500000;292.0000000;5575181
ROSN;13.10.2022;0;292.1500000;299.6000000;290.3500000;298.8000000;6541309
ROSN;14.10.2022;0;299.9000000;302.8000000;292.2500000;299.5500000;5740682
ROSN;17.10.2022;0;300.0000000;314.5000000;298.0500000;313.4500000;7376758
ROSN;18.10.2022;0;315.2000000;316.6000000;302.9000000;305.4500000;6853417
ROSN;19.10.2022;0;303.9500000;309.5000000;298.2500000;307.9500000;6067793
ROSN;20.10.2022;0;309.8000000;314.0000000;306.2000000;310.8500000;4740409
ROSN;21.10.2022;0;310.8000000;312.9000000;305.0500000;311.3000000;3571708
ROSN;24.10.2022;0;313.0000000;316.5500000;311.3500000;313.6000000;3001916
ROSN;25.10.2022;0;313.0000000;332.4000000;312.2500000;332.4000000;8595433
ROSN;26.10.2022;0;333.0000000;342.4000000;326.1500000;340.6500000;10277381
ROSN;27.10.2022;0;341.6000000;347.9500000;337.7000000;343.8500000;8412338
ROSN;28.10.2022;0;342.1500000;344.5500000;338.2000000;341.8000000;5157149
ROSN;31.10.2022;0;341.8500000;342.9500000;331.2500000;333.9000000;6383877
ROSN;01.11.2022;0;334.8000000;335.9500000;330.0500000;332.3500000;3190664
ROSN;02.11.2022;0;333.2000000;339.7000000;330.5000000;333.7000000;4335100
ROSN;03.11.2022;0;333.4500000;335.8500000;328.8500000;335.0000000;3999284
ROSN;07.11.2022;0;338.0000000;357.4500000;337.3000000;356.7000000;12052408
ROSN;08.11.2022;0;356.8000000;359.2000000;349.3000000;351.9500000;6699700
ROSN;09.11.2022;0;350.9500000;353.1000000;346.1500000;348.6000000;5644304
ROSN;10.11.2022;0;348.6000000;359.8500000;348.0000000;358.2500000;5927437
ROSN;11.11.2022;0;360.0000000;363.5000000;350.0000000;356.9500000;8625336
ROSN;14.11.2022;0;357.6500000;358.6000000;348.3500000;350.8500000;6913315
ROSN;15.11.2022;0;350.5000000;351.0000000;326.7500000;338.4000000;7654743
ROSN;16.11.2022;0;339.9500000;344.9500000;338.5000000;342.5000000;3552415
ROSN;17.11.2022;0;342.4000000;343.4000000;335.2000000;336.9500000;3692948
ROSN;18.11.2022;0;336.6500000;338.4000000;332.8500000;336.9000000;2564558
ROSN;21.11.2022;0;335.6000000;336.1000000;324.8000000;331.8500000;6241129
ROSN;22.11.2022;0;331.9000000;337.1000000;330.4000000;334.9500000;3797480
ROSN;23.11.2022;0;335.8000000;339.5000000;331.2500000;337.9500000;3929361
ROSN;24.11.2022;0;338.2500000;339.2000000;333.7500000;334.7500000;2218152
ROSN;25.11.2022;0;334.1000000;337.0000000;332.4000000;335.9000000;1942921
ROSN;28.11.2022;0;332.7500000;334.8000000;328.0500000;333.2000000;4274004
ROSN;29.11.2022;0;335.0500000;337.5000000;333.6000000;335.9000000;1714394
ROSN;30.11.2022;0;336.1000000;336.6000000;334.1500000;336.2500000;1228651
ROSN;01.12.2022;0;336.4000000;338.3500000;334.8500000;335.9000000;1975277
ROSN;02.12.2022;0;336.1000000;336.3500000;334.2000000;335.0000000;1036774
ROSN;05.12.2022;0;334.9000000;344.7000000;333.2500000;340.4500000;4040604
ROSN;06.12.2022;0;341.5000000;343.3000000;335.2500000;336.0000000;1934247
ROSN;07.12.2022;0;335.8500000;337.0000000;330.5000000;335.1000000;3295443
ROSN;08.12.2022;0;335.7500000;336.9500000;333.1500000;333.7000000;1116998
ROSN;09.12.2022;0;334.0000000;337.0000000;333.3500000;336.1500000;1416085
ROSN;12.12.2022;0;336.2000000;339.7000000;333.0000000;335.2000000;1585537
ROSN;13.12.2022;0;336.0000000;337.9500000;334.0500000;337.4000000;1232486
ROSN;14.12.2022;0;337.5500000;337.9000000;333.0500000;333.5000000;1407458
ROSN;15.12.2022;0;333.6000000;334.0000000;327.4000000;328.0000000;2220999
ROSN;16.12.2022;0;328.2500000;331.9500000;326.0500000;330.9000000;1595817
ROSN;19.12.2022;0;330.9500000;337.0000000;329.1000000;333.0000000;1978774
ROSN;20.12.2022;0;334.0000000;345.2000000;333.1000000;344.1500000;3291044
ROSN;21.12.2022;0;346.0000000;348.0000000;340.3500000;345.2000000;2998701
ROSN;22.12.2022;0;346.2000000;348.2000000;343.1500000;344.7000000;2000261
ROSN;23.12.2022;0;345.0000000;346.2500000;340.3000000;343.3000000;1398401
ROSN;26.12.2022;0;343.7000000;353.1500000;343.7000000;352.4000000;3574585
ROSN;27.12.2022;0;353.2000000;356.3000000;352.5000000;355.4500000;2134255
ROSN;28.12.2022;0;355.5500000;356.6500000;353.9000000;355.1000000;1786398
ROSN;29.12.2022;0;354.4500000;360.6500000;354.0500000;359.6000000;2420848
ROSN;30.12.2022;0;360.3000000;365.7500000;359.1500000;365.4000000;2507541
ROSN;03.01.2023;0;367.9500000;372.7500000;366.2000000;368.0500000;2635083
ROSN;04.01.2023;0;366.8000000;367.6000000;363.2500000;365.8000000;1789053
ROSN;05.01.2023;0;366.9000000;369.0000000;365.8000000;367.5000000;1321431
ROSN;06.01.2023;0;367.8000000;368.5000000;366.7500000;367.3000000;937068
ROSN;09.01.2023;0;368.2000000;369.7000000;366.0500000;367.9500000;4329092
ROSN;10.01.2023;0;367.5000000;368.0000000;362.2000000;366.7500000;5570861
ROSN;11.01.2023;0;347.7000000;350.5000000;345.0000000;347.3500000;8044367
ROSN;12.01.2023;0;347.2000000;347.8000000;345.6000000;346.8500000;1526709
ROSN;13.01.2023;0;345.9500000;347.0000000;345.3500000;346.0500000;1402647
ROSN;16.01.2023;0;346.4500000;347.6000000;345.0500000;345.8000000;1708966
ROSN;17.01.2023;0;345.8000000;345.9000000;340.3000000;341.3500000;2007008
ROSN;18.01.2023;0;340.3500000;345.9000000;340.1500000;344.1500000;2037299
ROSN;19.01.2023;0;343.3500000;343.8500000;339.0000000;339.8000000;1690616
ROSN;20.01.2023;0;339.9000000;340.4500000;334.5000000;336.5500000;2284023
ROSN;23.01.2023;0;338.4500000;340.2500000;336.2000000;340.0500000;1145184
ROSN;24.01.2023;0;340.9000000;343.0000000;335.8000000;336.7500000;1841876
ROSN;25.01.2023;0;336.5500000;338.8000000;335.4000000;338.2000000;1287985
ROSN;26.01.2023;0;338.4000000;339.2000000;334.1000000;335.0000000;2092559
ROSN;27.01.2023;0;335.0000000;337.8000000;333.4000000;336.9500000;1448818
ROSN;30.01.2023;0;337.1000000;338.7000000;335.5000000;337.6500000;1338101
ROSN;31.01.2023;0;337.1000000;340.9000000;337.1000000;340.7500000;2098303
ROSN;01.02.2023;0;340.9500000;344.4000000;340.9000000;343.0000000;2819914
ROSN;02.02.2023;0;344.0000000;344.9500000;341.4500000;342.1000000;1673667
ROSN;03.02.2023;0;341.9500000;343.7500000;339.0000000;341.8500000;1672596
ROSN;06.02.2023;0;341.4500000;347.9500000;341.1000000;347.1000000;2995646
ROSN;07.02.2023;0;348.0000000;358.1500000;346.7500000;355.2500000;5376588
ROSN;08.02.2023;0;355.7500000;359.3500000;348.0500000;349.8500000;4770176
ROSN;09.02.2023;0;359.2500000;359.3000000;347.0500000;350.2000000;2588044
ROSN;10.02.2023;0;349.1000000;351.8000000;347.3000000;351.0000000;1610662
ROSN;13.02.2023;0;350.2500000;355.0000000;349.2000000;349.4000000;1646336
ROSN;14.02.2023;0;349.8000000;350.4000000;343.5000000;344.2000000;3186088
ROSN;15.02.2023;0;343.4500000;346.0000000;334.4000000;339.6000000;3431162
ROSN;16.02.2023;0;341.2500000;344.9500000;340.5500000;342.5500000;1701978
ROSN;17.02.2023;0;341.6500000;346.8000000;339.4000000;345.1000000;1785199
ROSN;20.02.2023;0;345.1000000;348.4500000;339.0000000;347.1000000;2425494
ROSN;21.02.2023;0;347.0000000;354.6000000;347.0000000;352.6500000;3527598
ROSN;22.02.2023;0;352.7000000;354.6500000;349.4000000;353.7500000;1608221
ROSN;24.02.2023;0;354.1000000;355.6500000;350.1500000;352.4500000;1163806
ROSN;27.02.2023;0;350.7500000;359.0000000;350.3500000;357.7500000;2345050
ROSN;28.02.2023;0;357.7500000;361.3500000;356.3500000;358.4000000;2607421
ROSN;01.03.2023;0;359.1500000;364.4500000;358.6000000;361.4000000;2677111
ROSN;02.03.2023;0;361.5500000;361.9000000;354.1500000;355.0500000;3621043
ROSN;03.03.2023;0;354.2000000;359.6000000;354.2000000;358.8000000;1633385
ROSN;06.03.2023;0;361.8000000;365.9500000;359.8000000;365.3500000;2468996
ROSN;07.03.2023;0;365.4000000;366.0000000;362.7500000;364.3000000;2050678
ROSN;09.03.2023;0;364.9500000;366.4500000;362.6500000;364.0000000;1634522
ROSN;10.03.2023;0;363.0000000;366.5500000;359.5500000;365.9000000;2267757
ROSN;13.03.2023;0;366.2500000;368.2500000;360.0500000;363.5000000;3128959
ROSN;14.03.2023;0;362.4000000;371.0000000;362.0000000;364.5500000;2797705
ROSN;15.03.2023;0;364.8500000;367.9000000;355.5000000;357.9500000;3624140
ROSN;16.03.2023;0;357.4000000;359.5000000;353.2000000;359.2000000;2199481
ROSN;17.03.2023;0;360.3000000;366.0000000;357.2500000;365.2000000;4449517
ROSN;20.03.2023;0;366.3000000;380.0000000;364.6500000;377.4000000;6743530
ROSN;21.03.2023;0;379.4500000;384.7000000;367.6500000;371.8000000;6548585
ROSN;22.03.2023;0;371.6500000;379.7000000;368.2500000;375.5000000;3341038
ROSN;23.03.2023;0;375.7500000;378.0500000;371.8000000;374.4500000;1740017
ROSN;24.03.2023;0;375.1500000;378.0000000;373.4000000;377.2500000;1229053
ROSN;27.03.2023;0;378.6000000;384.9500000;377.6500000;383.2500000;2926400
ROSN;28.03.2023;0;384.1500000;384.5500000;377.6500000;381.5000000;2267865
ROSN;29.03.2023;0;382.6000000;386.6500000;378.1500000;385.4500000;3172485
ROSN;30.03.2023;0;385.6000000;387.8500000;383.0000000;386.1500000;1695216
ROSN;31.03.2023;0;386.5000000;386.9000000;376.1000000;380.9000000;3095377
ROSN;03.04.2023;0;393.8000000;396.0000000;388.1000000;390.9000000;6287163
ROSN;04.04.2023;0;391.7500000;394.1000000;387.2500000;390.0000000;3240344
ROSN;05.04.2023;0;390.3000000;391.9500000;382.1500000;389.7000000;2649736
ROSN;06.04.2023;0;390.0500000;393.4000000;388.6000000;389.8000000;2656065
ROSN;07.04.2023;0;390.7500000;392.2000000;386.6500000;391.7000000;1793265
ROSN;10.04.2023;0;391.9000000;395.4500000;391.2000000;393.5000000;2506465
ROSN;11.04.2023;0;394.6500000;397.4500000;385.1000000;388.3500000;3439379
ROSN;12.04.2023;0;388.6500000;391.9000000;388.1000000;390.9000000;1481347
ROSN;13.04.2023;0;391.6500000;391.8000000;387.3000000;390.1000000;1102799
ROSN;14.04.2023;0;390.0000000;394.0000000;385.2500000;392.4000000;2198781
ROSN;17.04.2023;0;394.0000000;395.9500000;392.6000000;395.8500000;2063995
ROSN;18.04.2023;0;396.0000000;398.8500000;393.8500000;397.0000000;2295714
ROSN;19.04.2023;0;397.3000000;402.9500000;394.9000000;396.1000000;4245021
ROSN;20.04.2023;0;395.7500000;399.0000000;390.0500000;396.5000000;3420740
ROSN;21.04.2023;0;397.7500000;401.0000000;394.5500000;398.7500000;1853982
ROSN;24.04.2023;0;398.3500000;400.9500000;396.8000000;400.4000000;1468056
ROSN;25.04.2023;0;399.8000000;400.7500000;395.0000000;396.4500000;1324609
ROSN;26.04.2023;0;396.3000000;399.5000000;395.4500000;395.7500000;1228446
ROSN;27.04.2023;0;396.0500000;398.6000000;394.3500000;398.2500000;1296634
ROSN;28.04.2023;0;398.9500000;399.7500000;393.3000000;393.8000000;2142986
ROSN;02.05.2023;0;393.9500000;395.8000000;387.5000000;390.0000000;2594432
ROSN;03.05.2023;0;390.0500000;390.1500000;377.0500000;378.0000000;2927388
ROSN;04.05.2023;0;378.3000000;382.1000000;376.0000000;379.9500000;1920188
ROSN;05.05.2023;0;379.5000000;383.0000000;376.0000000;378.6500000;1808969
ROSN;08.05.2023;0;379.9000000;382.6000000;378.7500000;381.1000000;676469
ROSN;10.05.2023;0;380.9500000;393.4500000;380.0500000;392.1000000;2254064
ROSN;11.05.2023;0;392.5500000;398.9500000;387.4000000;391.6500000;4191772
ROSN;12.05.2023;0;391.8000000;398.9500000;390.7000000;398.9500000;2476168
ROSN;15.05.2023;0;399.0000000;409.0000000;397.1500000;407.8500000;4892364
ROSN;16.05.2023;0;408.9000000;413.8000000;405.2500000;410.7500000;3074107
ROSN;17.05.2023;0;410.8000000;418.9500000;406.0500000;414.8000000;2878133
ROSN;18.05.2023;0;416.1500000;417.0000000;411.2500000;414.1000000;2790932
ROSN;19.05.2023;0;414.2500000;415.9500000;410.1500000;413.6500000;2376135
ROSN;22.05.2023;0;417.0000000;428.3500000;414.2000000;424.5000000;4214249
ROSN;23.05.2023;0;425.2000000;427.8500000;419.4000000;424.8000000;3056110
ROSN;24.05.2023;0;425.2500000;440.0000000;422.9000000;436.0000000;5451954
ROSN;25.05.2023;0;437.8500000;438.7000000;428.5500000;430.1500000;5200097
ROSN;26.05.2023;0;428.8500000;434.6500000;425.3000000;432.9000000;3217862
ROSN;29.05.2023;0;435.3500000;441.7000000;435.0000000;440.4500000;4293959
ROSN;30.05.2023;0;437.9500000;444.5000000;431.0000000;434.5000000;6063258
ROSN;31.05.2023;0;433.6000000;451.7500000;431.3000000;450.1000000;9672031
ROSN;01.06.2023;0;452.0500000;458.8500000;448.0000000;451.5000000;5614408
ROSN;02.06.2023;0;453.5000000;459.0000000;452.3000000;458.9500000;3256858
ROSN;05.06.2023;0;466.0000000;472.4500000;454.5000000;458.6000000;7136698
ROSN;06.06.2023;0;457.1500000;464.9000000;449.2500000;462.1000000;3966640
ROSN;07.06.2023;0;462.1500000;467.9500000;455.8000000;459.8500000;3226315
ROSN;08.06.2023;0;459.9000000;463.8000000;456.0000000;458.1500000;1744934
ROSN;09.06.2023;0;459.4500000;464.2500000;456.7500000;463.5000000;2768614
ROSN;13.06.2023;0;465.6000000;480.0000000;464.7000000;479.8500000;5943556
ROSN;14.06.2023;0;481.9500000;482.8500000;475.2000000;478.4000000;3811387
ROSN;15.06.2023;0;479.2000000;482.0000000;475.5000000;481.7500000;4196826
ROSN;16.06.2023;0;482.2500000;483.7000000;477.3000000;480.4000000;2314326
ROSN;19.06.2023;0;482.4000000;486.4000000;478.0000000;485.8500000;3935767
ROSN;20.06.2023;0;486.9500000;489.6500000;475.6500000;483.4000000;3786462
ROSN;21.06.2023;0;482.5000000;485.7000000;478.8000000;481.3500000;2000281
ROSN;22.06.2023;0;481.4500000;482.9500000;470.5500000;475.4500000;2304212
ROSN;23.06.2023;0;474.3000000;481.0000000;466.1000000;467.5500000;5051402
ROSN;26.06.2023;0;470.1500000;479.3500000;463.9500000;474.4000000;3776916
ROSN;27.06.2023;0;475.8500000;480.0000000;470.4500000;475.8500000;3129590
ROSN;28.06.2023;0;476.0000000;478.9500000;474.1500000;477.0500000;1830009
ROSN;29.06.2023;0;477.1500000;483.8000000;477.0000000;482.1000000;3360300
ROSN;30.06.2023;0;482.7500000;484.5000000;480.7000000;482.3500000;1741581
ROSN;03.07.2023;0;483.6000000;484.5000000;476.5500000;478.0500000;2565081
ROSN;04.07.2023;0;478.3000000;479.1500000;467.6000000;473.4000000;2830233
ROSN;05.07.2023;0;474.2000000;478.5000000;472.2500000;473.9000000;2546844
ROSN;06.07.2023;0;473.5000000;480.0000000;473.5000000;476.7500000;3392491
ROSN;07.07.2023;0;476.0000000;482.9500000;474.5000000;482.4000000;4037618
ROSN;10.07.2023;0;470.1000000;477.9500000;470.0000000;477.4500000;4504388
ROSN;11.07.2023;0;477.5000000;479.4500000;475.7500000;478.8000000;1451978
ROSN;12.07.2023;0;478.7500000;487.8500000;477.9500000;487.0500000;4910749
ROSN;13.07.2023;0;489.2000000;495.8000000;482.3000000;488.4000000;4482654
ROSN;14.07.2023;0;487.5500000;489.9500000;484.3000000;487.6500000;1888727
ROSN;17.07.2023;0;486.0000000;491.8000000;484.0000000;489.3000000;2939269
ROSN;18.07.2023;0;489.2000000;492.6000000;488.6000000;490.1500000;2392982
ROSN;19.07.2023;0;491.0000000;492.0500000;482.5500000;485.9500000;2571885
ROSN;20.07.2023;0;485.9000000;487.0000000;475.0000000;475.1000000;2900014
ROSN;21.07.2023;0;475.8000000;483.9500000;475.3500000;483.2000000;2824129
ROSN;24.07.2023;0;483.2000000;484.5000000;480.0000000;481.6000000;1654705
ROSN;25.07.2023;0;482.4000000;492.2000000;481.4500000;489.1500000;3236083
ROSN;26.07.2023;0;488.9000000;491.3000000;486.1500000;486.9000000;2048979
ROSN;27.07.2023;0;487.5500000;494.9500000;487.5500000;493.7500000;2333583
ROSN;28.07.2023;0;493.8000000;501.0000000;492.4000000;500.6500000;3920035
ROSN;31.07.2023;0;502.7000000;510.0000000;502.1000000;508.7500000;3834835
ROSN;01.08.2023;0;509.6000000;518.7000000;502.6000000;516.7000000;5152643
ROSN;02.08.2023;0;517.5500000;523.8000000;512.0500000;522.9500000;4550961
ROSN;03.08.2023;0;522.7000000;528.9500000;518.6000000;526.7000000;3156368
ROSN;04.08.2023;0;527.2000000;539.1500000;511.5000000;521.9500000;6544046
ROSN;07.08.2023;0;526.1000000;540.8000000;518.2000000;524.6000000;6440156
ROSN;08.08.2023;0;523.7500000;528.4000000;517.5500000;527.9000000;2858096
ROSN;09.08.2023;0;528.9500000;533.9500000;525.3000000;533.2000000;2724749
ROSN;10.08.2023;0;534.4500000;537.9000000;532.5000000;535.2000000;2141148
ROSN;11.08.2023;0;536.0500000;549.6000000;530.1500000;549.0000000;5879034
ROSN;14.08.2023;0;551.0500000;565.0000000;536.6000000;539.7500000;10326696
